po_/_so_#,asn/dn_#,country,fulfill_via,vendor_inco_term,sub_classification,unit_of_measure_(per_pack),line_item_quantity,line_item_value,pack_price,unit_price,first_line_designation,freight_cost_(usd),shipment_mode,line_item_insurance_(usd),days_to_process
0,0,26,1,0,0,100,1750,140000.0,80.0,0.8,0,14829.77,1,301.84,120
0,0,40,0,0,0,240,42,525.0,12.5,0.05,0,839.7,0,0.74,183
0,0,39,1,0,0,60,70000,301000.0,4.3,0.07,0,25383.34,1,422.0,187
0,0,9,1,0,0,30,939,21127.5,22.5,0.75,0,1766.57,1,29.62,214
0,0,26,0,0,0,90,250,6875.0,27.5,0.31,0,9736.1,0,14.82,193
0,0,26,1,0,0,100,3038,270382.0,89.0,0.89,0,21084.84,1,334.46,160
0,0,3,1,0,0,30,1244,17540.4,14.1,0.47,0,5864.56,1,28.94,57
0,0,39,0,0,0,60,10927,27426.77,2.51,0.04,1,3426.68,0,59.13,217
0,0,37,0,0,0,30,60000,234600.0,3.91,0.13,0,24889.0,1,328.91,146
0,0,39,0,0,0,60,60000,432000.0,7.2,0.12,1,3426.68,0,691.2,-285
0,0,24,0,0,0,60,7442,19349.2,2.6,0.04,0,15645.33,0,19.89,311
0,0,17,0,0,0,100,5000,50.0,0.01,0.0,0,0.0,0,0.1,-223
0,0,26,0,0,0,60,15650,112836.5,7.21,0.12,0,20264.93,1,243.28,167
0,0,10,1,0,0,168,346,49824.0,144.0,0.86,0,666.66,0,107.42,64
0,0,40,0,0,0,30,78082,432574.28,5.54,0.18,1,3426.68,0,713.75,234
0,0,32,1,0,0,100,90,8010.0,89.0,0.89,0,0.0,1,9.43,158
0,0,37,0,0,0,30,52800,248160.0,4.7,0.16,0,6951.84,0,306.97,316
0,0,26,1,0,0,20,7719,208413.0,27.0,1.35,0,15636.7,1,333.46,-406
0,0,28,1,0,0,100,1500,15.0,0.01,0.0,0,0.75,1,0.02,-487
0,0,35,1,0,0,300,304,9369.28,30.82,0.1,0,5656.74,1,9.63,179
0,0,26,0,0,0,60,7456,63972.48,8.58,0.14,1,3426.68,0,79.13,182
0,0,38,1,0,0,30,1968,40717.92,20.69,0.69,0,1401.49,0,65.15,-411
0,0,26,0,0,0,60,10000,93500.0,9.35,0.16,0,15128.37,0,183.26,-24
0,0,28,1,0,0,30,1700,40800.0,24.0,0.8,0,8823.41,1,87.96,30
0,0,6,0,0,0,120,280,5518.8,19.71,0.16,0,1855.34,1,5.67,153
0,0,35,1,0,0,20,3,96.0,32.0,1.6,0,1002.35,1,0.12,284
0,0,31,1,0,0,30,500,1530.0,3.06,0.1,1,0.0,1,3.0,-130
0,0,9,0,0,0,60,1200,42960.0,35.8,0.6,1,3426.68,1,47.04,-747
0,0,31,1,0,0,60,1325,3339.0,2.52,0.04,1,0.0,1,6.54,-182
0,0,39,0,0,0,300,630,25893.0,41.1,0.14,0,4522.03,1,41.43,-521
0,0,9,0,0,0,60,120000,926400.0,7.72,0.13,1,3426.68,0,952.34,249
0,0,26,1,0,0,100,3144,279816.0,89.0,0.89,0,15681.99,1,287.65,122
0,0,26,0,0,0,60,2780,25993.0,9.35,0.16,0,2426.8,1,50.95,-187
0,0,37,1,0,0,30,50,1183.5,23.67,0.79,0,330.0,1,1.89,-265
0,0,39,0,0,0,60,84,210.84,2.51,0.04,0,3402.23,0,0.45,217
0,0,9,0,0,0,60,6476,56729.76,8.76,0.15,0,4881.06,1,111.19,-12
0,0,26,0,0,0,60,150000,1158000.0,7.72,0.13,1,3426.68,0,1190.42,222
0,0,37,0,0,0,30,13549,62189.91,4.59,0.15,0,0.0,0,63.93,324
0,0,32,1,0,0,20,450,14400.0,32.0,1.6,0,2478.87,1,17.81,105
0,0,40,0,0,0,60,15120,129729.6,8.58,0.14,0,9405.81,0,181.88,184
0,0,31,1,0,0,200,120,733.2,6.11,0.03,1,0.0,0,1.44,-235
0,0,40,1,0,0,1,5000,13398.72,2.68,2.68,0,0.0,1,26.26,-198
0,0,35,0,0,0,60,23358,400356.12,17.14,0.29,0,9309.52,1,863.17,162
0,0,11,0,0,0,30,6872,89336.0,13.0,0.43,0,2143.5,1,147.4,131
0,0,37,0,0,0,60,26574,206745.72,7.78,0.13,0,19980.62,1,289.86,90
0,0,24,0,0,0,60,73012,540288.8,7.4,0.12,0,11053.53,1,864.46,-381
0,0,26,1,0,0,100,1859,165451.0,89.0,0.89,0,0.0,1,231.96,144
0,0,37,0,0,0,30,200,2000.0,10.0,0.33,0,1483.39,1,3.92,69
0,0,35,1,0,0,25,10000,200000.0,20.0,0.8,0,23030.38,1,330.0,97
0,0,11,0,0,0,240,3326,7150.9,2.15,0.01,0,4485.25,1,11.44,-483
0,0,38,1,0,0,120,5000,304000.0,60.8,0.51,0,0.0,1,357.81,180
0,0,28,0,0,0,20,1000,32000.0,32.0,1.6,0,3494.5,1,44.86,39
0,0,31,1,0,0,60,300,3699.0,12.33,0.21,1,0.0,1,7.25,-185
0,0,16,0,0,0,240,274,4110.0,15.0,0.06,0,1763.84,1,8.06,-48
0,0,40,0,0,0,60,49037,119650.28,2.44,0.04,1,3426.68,0,197.42,267
0,0,25,1,0,0,25,33,2475.0,75.0,3.0,0,238.56,1,4.85,92
0,0,16,1,0,0,120,15560,287393.2,18.47,0.15,0,16386.12,1,295.44,173
0,0,38,1,0,0,60,5700,36993.0,6.49,0.11,0,1477.34,1,38.03,147
0,0,35,0,0,0,30,17440,95920.0,5.5,0.18,0,1698.83,0,158.27,203
0,0,32,1,0,0,1,115,575.0,5.0,5.0,1,3426.68,1,0.71,177
0,0,38,1,0,0,30,1344,10080.0,7.5,0.25,0,3573.32,1,21.73,133
0,0,16,1,0,0,30,39600,415800.0,10.5,0.35,0,2549.52,0,514.34,264
0,0,31,1,0,0,90,6,47.28,7.88,0.09,1,0.0,0,0.08,-403
0,0,31,1,0,0,240,19050,60007.5,3.15,0.01,0,4876.34,1,129.38,194
0,0,40,0,0,0,60,10963,26530.46,2.42,0.04,1,3426.68,0,43.78,336
0,0,31,1,0,0,60,16383,47838.36,2.92,0.05,0,5159.33,1,103.14,265
0,0,31,1,0,0,90,3,51.12,17.04,0.19,1,0.0,0,0.05,179
0,0,24,0,0,0,30,220,831.6,3.78,0.13,1,3426.68,0,0.85,195
0,0,35,1,0,0,100,2744,219520.0,80.0,0.8,0,22223.94,1,307.77,129
0,0,38,1,0,0,30,12000,48000.0,4.0,0.13,1,3426.68,1,59.38,393
0,0,31,1,0,0,30,44,532.12,12.09,0.4,1,0.0,0,0.55,347
0,0,3,0,0,0,30,72029,303962.38,4.22,0.14,0,28541.79,1,501.54,25
0,0,37,0,0,0,30,20000,78200.0,3.91,0.13,0,18520.22,1,109.64,34
0,0,9,0,0,0,60,2600,11960.0,4.6,0.08,0,1799.58,0,14.79,137
0,0,31,1,0,0,30,135,1865.0,13.81,0.46,1,0.0,0,1.92,154
0,0,17,1,0,0,100,15,1125.0,75.0,0.75,0,803.6,1,1.58,39
0,0,28,1,0,0,30,55356,386384.88,6.98,0.23,0,37404.74,1,757.31,54
0,0,15,1,0,0,100,230,18400.0,80.0,0.8,0,801.54,1,47.04,-929
0,0,28,0,0,0,30,2381,11047.84,4.64,0.15,0,8469.67,0,13.67,322
0,0,35,0,0,0,60,9940,42245.0,4.25,0.07,0,6614.27,0,69.7,112
0,0,10,1,0,0,20,413,13216.0,32.0,1.6,0,1083.85,1,16.35,71
0,0,9,0,0,0,60,7400,21460.0,2.9,0.05,0,2336.26,1,42.06,37
0,0,35,1,0,0,270,820,73074.13,89.11,0.33,0,3310.89,1,143.23,59
0,0,38,1,0,0,120,4951,406972.2,82.2,0.68,0,8108.91,1,671.5,175
0,0,32,1,0,0,100,20,160.0,8.0,0.08,1,3426.68,1,0.19,190
0,0,16,1,0,0,60,90,925.2,10.28,0.17,0,693.54,1,1.81,69
0,0,24,0,0,0,60,41076,339287.76,8.26,0.14,0,8406.81,0,348.79,165
0,0,31,1,0,0,30,10,234.38,23.44,0.78,1,0.0,0,0.24,347
0,0,26,0,0,0,30,10000,262500.0,26.25,0.88,0,4401.4,1,514.5,-196
0,0,9,0,0,0,60,632,9796.0,15.5,0.26,0,8815.65,1,21.12,272
0,0,11,0,0,0,30,591,10047.0,17.0,0.57,0,504.0,1,16.08,-508
0,0,24,0,0,0,120,2698,110887.8,41.1,0.34,1,3426.68,1,177.42,-619
0,0,9,0,0,0,60,3000,76740.0,25.58,0.43,0,5110.42,1,150.41,-107
0,0,9,0,0,0,60,10080,27820.8,2.76,0.05,0,19079.68,0,39.0,221
0,0,9,1,0,0,300,500,15410.0,30.82,0.1,0,6523.85,1,15.84,157
0,0,40,0,0,0,30,131520,618144.0,4.7,0.16,0,14451.69,0,764.64,143
0,0,35,0,0,0,60,6781,242759.8,35.8,0.6,0,2440.0,1,47.04,-696
0,0,31,1,0,0,60,10000,172800.0,17.28,0.29,0,2531.3,1,372.56,133
0,0,39,0,0,0,100,2000,2600.0,1.3,0.01,1,3426.68,1,2.67,126
0,0,31,1,0,0,240,32000,320640.0,10.02,0.04,0,11865.62,1,529.06,227
0,0,9,1,0,0,30,1400,31500.0,22.5,0.75,0,4171.65,1,44.16,183
0,0,32,0,0,0,60,132,262.68,1.99,0.03,0,1651.0,1,0.27,359
0,0,39,1,0,0,100,2041,163280.0,80.0,0.8,0,16654.29,1,352.03,99
0,0,31,1,0,0,200,400,440.0,1.1,0.01,1,0.0,1,0.86,-192
0,0,26,0,0,0,30,1030,12071.6,11.72,0.39,0,1960.81,1,19.31,-312
0,0,31,1,0,0,200,600,858.0,1.43,0.01,1,0.0,0,1.68,-235
0,0,16,0,0,0,60,2280,16438.8,7.21,0.12,0,2136.1,1,35.44,126
0,0,37,1,0,0,120,63,4195.8,66.6,0.55,0,548.2,1,5.88,64
0,0,28,0,0,0,30,11492,63665.68,5.54,0.18,1,3426.68,1,89.26,160
0,0,35,1,0,0,100,762,60960.0,80.0,0.8,0,7060.97,1,75.41,81
0,0,9,0,0,0,30,9744,45796.8,4.7,0.16,0,12924.8,1,56.65,167
0,0,8,0,0,0,120,9,303.66,33.74,0.28,1,3426.68,1,0.43,85
0,0,31,1,0,0,200,140,833.0,5.95,0.03,1,0.0,1,1.63,-131
0,0,28,0,0,0,60,117,188.37,1.61,0.03,1,3426.68,1,47.04,-749
0,0,16,0,0,0,90,105,1680.0,16.0,0.18,0,1015.24,1,2.69,-335
0,0,9,0,0,0,240,965,1852.8,1.92,0.01,0,1729.0,1,2.96,-503
0,0,8,0,0,0,60,187,1312.74,7.02,0.12,0,1554.64,1,1.84,114
0,0,15,1,0,0,100,118,542.8,4.6,0.05,0,693.16,1,0.67,77
0,0,26,0,0,0,120,3831,83439.18,21.78,0.18,0,20761.0,0,103.21,196
0,0,31,1,0,0,30,80,188.8,2.36,0.08,1,0.0,1,0.37,-131
0,0,25,1,0,0,20,700,22400.0,32.0,1.6,0,6862.01,1,43.9,-80
0,0,37,0,0,0,60,47925,108310.5,2.26,0.04,0,20719.01,1,133.98,142
0,0,38,1,0,0,240,500,950.0,1.9,0.01,1,3426.68,1,1.52,-595
0,0,16,1,0,0,60,161,8935.5,55.5,0.92,0,0.0,1,9.19,187
0,0,10,0,0,0,30,41083,136806.39,3.33,0.11,1,3426.68,1,169.23,225
0,0,39,0,0,0,60,13836,34728.36,2.51,0.04,0,6476.7,0,57.3,351
0,0,24,1,0,0,60,168,1150.8,6.85,0.11,0,851.62,1,1.42,164
0,0,40,0,0,0,30,153560,721732.0,4.7,0.16,0,31514.85,0,741.94,195
0,0,26,0,0,0,60,10000,112200.0,11.22,0.19,0,0.0,1,241.9,138
0,0,28,1,0,0,30,754,9802.0,13.0,0.43,1,3426.68,1,16.17,156
0,0,37,0,0,0,120,4968,145612.08,29.31,0.24,0,7238.0,0,204.15,229
0,0,24,0,0,0,120,14480,285400.8,19.71,0.16,0,5192.68,0,293.39,195
0,0,16,1,0,0,60,31806,210237.66,6.61,0.11,1,3426.68,0,216.12,173
0,0,16,0,0,0,60,7770,11810.4,1.52,0.03,1,3426.68,1,18.9,-437
0,0,26,0,0,0,60,12847,27749.52,2.16,0.04,0,15459.09,1,38.9,167
0,0,9,0,0,0,30,12180,57246.0,4.7,0.16,0,3738.52,0,70.81,144
0,0,39,0,0,0,60,73692,608695.92,8.26,0.14,0,8647.16,0,1004.35,207
0,0,40,1,0,0,1,6500,32500.0,5.0,5.0,1,3426.68,1,38.25,178
0,0,9,0,0,0,240,3008,5775.36,1.92,0.01,1,3426.68,1,9.24,-431
0,0,38,1,0,0,30,4000,14200.0,3.55,0.12,0,0.0,1,14.6,161
0,0,12,1,0,0,60,934,5547.96,5.94,0.1,0,2060.79,1,5.7,161
0,0,16,0,0,0,240,8768,18412.8,2.1,0.01,0,96669.4,1,30.38,240
0,0,37,0,0,0,30,5403,73048.56,13.52,0.45,0,2016.1,0,75.09,177
0,0,9,0,0,0,240,2976,5713.92,1.92,0.01,0,5463.97,1,11.2,-94
0,0,31,1,0,0,200,6,78.48,13.08,0.07,1,0.0,0,0.13,-389
0,0,37,0,0,0,60,9308,38069.72,4.09,0.07,1,3426.68,0,39.14,183
0,0,35,0,0,0,60,7894,33944.2,4.3,0.07,1,3426.68,0,41.99,252
0,0,15,0,0,0,240,659,1285.05,1.95,0.01,1,3426.68,1,2.12,40
0,0,17,1,0,0,100,7018,624602.0,89.0,0.89,0,24428.55,1,875.69,73
0,0,28,0,0,0,60,25000,280500.0,11.22,0.19,0,42573.95,1,604.76,27
0,0,8,0,0,0,240,6339,12361.05,1.95,0.01,0,24505.0,1,15.29,292
0,0,26,0,0,0,60,34826,390747.72,11.22,0.19,0,0.0,0,842.45,234
0,0,31,1,0,0,60,129183,351377.76,2.72,0.05,0,0.0,0,579.77,271
0,0,24,0,0,0,60,1330,3005.8,2.26,0.04,1,3426.68,0,3.09,165
0,0,8,1,0,0,20,27,864.0,32.0,1.6,1,3426.68,1,0.89,96
0,0,9,0,0,0,60,3008,46624.0,15.5,0.26,1,3426.68,1,100.52,238
0,0,9,0,0,0,30,5547,94299.0,17.0,0.57,0,1793.11,1,150.88,-237
0,0,39,1,0,0,60,38939,87612.75,2.25,0.04,0,20233.34,1,90.07,98
0,0,15,0,0,0,240,135,195.75,1.45,0.01,1,3426.68,1,0.24,160
0,0,9,0,0,0,180,7839,391950.0,50.0,0.28,1,3426.68,1,627.12,-641
0,0,40,0,0,0,30,100167,1026711.75,10.25,0.34,0,24309.72,0,1055.46,147
0,0,39,1,0,0,100,4004,320320.0,80.0,0.8,0,34940.02,1,449.09,122
0,0,28,0,0,0,60,8600,57878.0,6.73,0.11,0,9828.73,0,71.6,222
0,0,40,0,0,0,30,44881,240562.16,5.36,0.18,0,6014.22,0,396.93,336
0,0,16,0,0,0,240,544,7452.8,13.7,0.06,0,6555.75,1,12.3,62
0,0,35,1,0,0,30,2098,38477.32,18.34,0.61,0,1870.73,1,63.49,151
0,0,37,0,0,0,60,3574,31308.24,8.76,0.15,0,1375.36,1,61.36,0
0,0,28,0,0,0,60,6385,15579.4,2.44,0.04,0,1762.5,1,30.54,-53
0,0,37,0,0,0,60,500,775.0,1.55,0.03,0,578.24,1,1.24,-326
0,0,8,0,0,0,60,298,3862.08,12.96,0.22,1,3426.68,1,5.41,275
0,0,38,1,0,0,30,22232,225654.8,10.15,0.34,0,4363.06,1,231.97,147
0,0,40,1,0,0,60,78000,170040.0,2.18,0.04,0,41158.49,0,174.8,76
0,0,35,0,0,0,240,2176,27200.0,12.5,0.05,0,1698.83,0,44.88,203
0,0,28,0,0,0,60,10000,36000.0,3.6,0.06,0,3989.81,1,42.37,97
0,0,37,1,0,0,60,429,2938.65,6.85,0.11,0,1060.22,1,4.12,50
0,0,26,1,0,0,20,9380,253260.0,27.0,1.35,0,18750.2,1,405.22,-458
0,0,39,0,0,0,30,26060,233758.2,8.97,0.3,0,9346.8,0,385.7,65
0,0,24,0,0,0,60,15600,175032.0,11.22,0.19,0,20994.62,0,288.8,217
0,0,26,0,0,0,30,19573,264626.96,13.52,0.45,0,28812.57,0,272.04,218
0,0,35,0,0,0,60,54976,206160.0,3.75,0.06,0,2151.27,0,211.93,210
0,0,39,1,0,0,20,7280,232960.0,32.0,1.6,0,25818.23,1,384.38,351
0,0,38,1,0,0,60,368,4784.0,13.0,0.22,1,3426.68,1,6.71,153
0,0,32,1,0,0,100,70,6230.0,89.0,0.89,0,0.0,1,7.33,190
0,0,24,0,0,0,180,564,27816.48,49.32,0.27,0,8892.48,1,47.04,-719
0,0,31,1,0,0,60,114,7956.64,69.8,1.16,1,0.0,0,9.84,29
0,0,40,0,0,0,60,19425,36907.5,1.9,0.03,0,8043.57,0,51.74,212
0,0,11,1,0,0,30,3775,49075.0,13.0,0.43,0,2325.62,1,80.97,224
0,0,8,0,0,0,30,7404,77890.08,10.52,0.35,1,3426.68,1,96.35,337
0,0,26,0,0,0,240,36,69.12,1.92,0.01,1,3426.68,0,0.14,70
0,0,38,1,0,0,60,5964,51350.04,8.61,0.14,0,12835.2,1,100.65,-52
0,0,8,0,0,0,60,75,619.5,8.26,0.14,1,3426.68,1,0.87,85
0,0,35,1,0,0,25,10000,200000.0,20.0,0.8,0,29470.0,1,320.0,-557
0,0,16,0,0,0,240,3136,5958.4,1.9,0.01,1,3426.68,1,12.85,143
0,0,9,0,0,0,60,5907,14413.08,2.44,0.04,0,4969.95,1,28.25,79
0,0,39,0,0,0,60,60440,205496.0,3.4,0.06,0,15671.53,1,328.79,-537
0,0,31,1,0,0,30,94,311.73,3.32,0.11,1,0.0,0,0.39,414
0,0,9,1,0,0,180,2737,46419.52,16.96,0.09,0,1659.71,1,100.08,182
0,0,37,1,0,0,30,1558,35055.0,22.5,0.75,0,3387.72,1,49.15,116
0,0,38,1,0,0,60,15360,113664.0,7.4,0.12,0,5412.14,1,181.86,-233
0,0,38,1,0,0,60,1123,4660.45,4.15,0.07,1,3426.68,1,6.53,153
0,0,16,1,0,0,30,240,4800.0,20.0,0.67,0,971.7,1,5.94,54
0,0,11,0,0,0,60,2855,20327.6,7.12,0.12,1,3426.68,1,39.84,-103
0,0,39,0,0,0,60,15393,33248.88,2.16,0.04,0,5213.54,0,46.61,118
0,0,37,0,0,0,30,45000,194400.0,4.32,0.14,0,23711.16,0,320.76,99
0,0,37,1,0,0,100,6227,498160.0,80.0,0.8,0,20534.4,1,586.33,175
0,0,16,0,0,0,60,66672,733392.0,11.0,0.18,1,3426.68,1,1028.22,83
0,0,31,1,0,0,60,225,4157.82,18.48,0.31,1,0.0,0,5.14,29
0,0,31,1,0,0,60,11,274.5,24.95,0.42,1,0.0,0,0.28,120
0,0,39,0,0,0,30,128000,578560.0,4.52,0.15,1,3426.68,0,1247.38,172
0,0,38,1,0,0,60,6600,14850.0,2.25,0.04,0,1192.25,1,15.27,121
0,0,16,0,0,0,60,1980,25660.8,12.96,0.22,1,3426.68,1,31.74,15
0,0,16,1,0,0,100,4500,450000.0,100.0,1.0,0,17758.82,1,462.6,203
0,0,31,1,0,0,90,22643,225977.14,9.98,0.11,0,4573.21,0,487.21,245
0,0,40,0,0,0,60,7150,21092.5,2.95,0.05,1,3426.68,0,34.8,336
0,0,32,1,0,0,1,20,100.0,5.0,5.0,1,3426.68,1,0.12,158
0,0,26,0,0,0,60,13660,49176.0,3.6,0.06,0,1871.34,0,50.55,222
0,0,35,1,0,0,60,36451,297075.65,8.15,0.14,0,20618.55,1,367.48,100
0,0,37,0,0,0,60,1893,22337.4,11.8,0.2,0,2408.91,1,43.78,-74
0,0,39,0,0,0,30,2750,12650.0,4.6,0.15,0,11054.59,0,27.27,40
0,0,40,0,0,0,60,7150,21092.5,2.95,0.05,1,3426.68,0,34.8,216
0,0,37,0,0,0,60,10685,28422.1,2.66,0.04,1,3426.68,1,61.28,74
0,0,38,1,0,0,60,22428,32520.6,1.45,0.02,1,3426.68,1,63.74,-52
0,0,28,1,0,0,20,3400,108800.0,32.0,1.6,0,22370.64,1,174.08,-226
0,0,37,0,0,0,30,40000,221600.0,5.54,0.18,1,3426.68,1,310.68,146
0,0,31,1,0,0,60,10357,75916.81,7.33,0.12,0,3161.68,0,163.68,154
0,0,26,1,0,0,100,2744,244216.0,89.0,0.89,0,29251.24,1,342.39,135
0,0,9,0,0,0,60,99957,1121517.54,11.22,0.19,1,3426.68,1,2417.99,176
0,0,9,0,0,0,60,6944,71176.0,10.25,0.17,1,3426.68,1,47.04,-763
0,0,35,1,0,0,25,10000,200000.0,20.0,0.8,0,22523.12,1,330.0,97
0,0,26,0,0,0,60,850,1317.5,1.55,0.03,0,10575.63,1,2.11,-302
0,0,9,0,0,0,240,616,9018.24,14.64,0.06,1,3426.68,1,17.68,44
0,0,35,0,0,0,30,27769,117185.18,4.22,0.14,1,3426.68,1,193.36,24
0,0,26,0,0,0,60,214,1874.64,8.76,0.15,1,3426.68,0,3.67,70
0,0,32,0,0,0,60,1702,12373.54,7.27,0.12,1,3426.68,1,15.31,98
0,0,9,0,0,0,60,6000,165180.0,27.53,0.46,1,3426.68,1,264.29,-641
0,0,31,1,0,0,30,70,315.7,4.51,0.15,0,9951.38,0,0.52,229
0,0,9,1,0,0,25,3800,77900.0,20.5,0.82,0,12711.93,1,96.36,83
0,0,37,0,0,0,60,4160,8944.0,2.15,0.04,1,3426.68,0,9.19,98
0,0,26,0,0,0,60,19701,53783.73,2.73,0.05,0,0.0,0,115.96,145
0,0,31,1,0,0,60,415,4049.18,9.76,0.16,1,0.0,0,5.01,211
0,0,9,0,0,0,60,5601,16803.0,3.0,0.05,0,2280.64,1,32.93,16
0,0,17,1,0,0,100,1,89.0,89.0,0.89,0,91.66,1,0.12,231
0,0,16,1,0,0,30,2894,3617.5,1.25,0.04,0,12749.39,1,5.07,107
0,0,39,0,0,0,120,3769,154905.9,41.1,0.34,0,4068.44,1,247.85,-640
0,0,24,0,0,0,60,1340,4556.0,3.4,0.06,1,3426.68,0,9.82,126
0,0,31,1,0,0,60,30,179.7,5.99,0.1,1,0.0,1,0.29,-489
0,0,31,1,0,0,60,537,14023.43,26.11,0.44,1,0.0,0,17.35,29
0,0,26,0,0,0,60,71422,814210.8,11.4,0.19,0,15128.37,0,1595.85,-24
0,0,37,0,0,0,60,1350,12757.5,9.45,0.16,0,1277.22,1,20.41,-284
0,0,16,0,0,0,240,4077,7746.3,1.9,0.01,0,8329.13,1,16.7,84
0,0,35,1,0,0,25,10000,200000.0,20.0,0.8,0,21952.35,1,330.0,127
0,0,9,1,0,0,30,1206,28944.0,24.0,0.8,0,4540.55,1,62.4,119
0,0,9,0,0,0,30,2790,62775.0,22.5,0.75,1,3426.68,0,103.58,67
0,0,31,1,0,0,30,1600,26624.0,16.64,0.55,1,0.0,1,52.18,-131
0,0,38,1,0,0,60,4200,12180.0,2.9,0.05,1,3426.68,1,19.49,-255
0,0,32,0,0,0,60,250,2065.0,8.26,0.14,1,3426.68,1,2.9,125
0,0,38,1,0,0,30,17760,168720.0,9.5,0.32,0,0.0,1,198.58,146
0,0,26,0,0,0,60,83300,688058.0,8.26,0.14,1,3426.68,0,851.13,289
0,0,31,1,0,0,60,10000,56800.0,5.68,0.09,0,0.0,1,111.33,-150
0,0,39,0,0,0,60,112227,959540.85,8.55,0.14,1,3426.68,1,2068.77,104
0,0,40,0,0,0,60,69207,372333.66,5.38,0.09,1,3426.68,0,802.75,245
0,0,16,0,0,0,60,75,1162.5,15.5,0.26,1,3426.68,1,1.86,-437
0,0,11,0,0,0,60,500,3605.0,7.21,0.12,1,3426.68,1,7.77,45
0,0,38,1,0,0,60,20000,219000.0,10.95,0.18,0,9656.19,1,361.35,137
0,0,37,0,0,0,60,1860,13764.0,7.4,0.12,0,1617.52,1,22.02,-447
0,0,32,0,0,0,60,3746,30941.96,8.26,0.14,1,3426.68,1,31.81,108
0,0,13,0,0,0,60,2005,31077.5,15.5,0.26,0,20805.8,1,51.28,43
0,0,26,0,0,0,20,500,13500.0,27.0,1.35,0,1352.0,1,21.6,-697
0,0,40,0,0,0,30,17422,71778.64,4.12,0.14,1,3426.68,0,118.43,189
0,0,24,1,0,0,20,4916,157312.0,32.0,1.6,0,23300.18,1,308.33,-154
0,0,31,1,0,0,30,98,2214.85,22.6,0.75,1,0.0,0,2.74,412
0,0,11,0,0,0,30,7000,92960.0,13.28,0.44,1,3426.68,1,182.2,-90
0,0,39,0,0,0,30,10015,89834.55,8.97,0.3,0,2882.6,0,148.23,54
0,0,31,1,0,0,60,4,56.16,14.04,0.23,1,0.0,0,0.09,-389
0,0,17,1,0,0,100,8276,736564.0,89.0,0.89,0,23226.6,1,1215.33,99
0,0,8,1,0,0,100,3125,250000.0,80.0,0.8,0,40965.77,1,257.0,126
0,0,31,1,0,0,240,54,382.47,7.08,0.03,1,0.0,0,0.39,60
0,0,31,1,0,0,60,265,4896.7,18.48,0.31,1,0.0,0,6.06,29
0,0,31,1,0,0,30,200,572.0,2.86,0.1,1,0.0,0,0.92,-291
0,0,39,0,0,0,30,79075,709302.75,8.97,0.3,1,3426.68,0,1170.35,202
0,0,32,0,0,0,60,9360,63273.6,6.76,0.11,1,3426.68,1,88.71,67
0,0,26,0,0,0,60,4836,99138.0,20.5,0.34,0,3228.0,1,158.62,-494
0,0,38,1,0,0,60,6500,72475.0,11.15,0.19,1,3426.68,1,142.05,120
0,0,26,0,0,0,60,45000,420750.0,9.35,0.16,0,23070.58,1,673.2,-274
0,0,38,1,0,0,30,19200,201600.0,10.5,0.35,0,4084.56,1,207.24,161
0,0,37,0,0,0,30,13620,65512.2,4.81,0.16,1,3426.68,1,91.85,148
0,0,38,1,0,0,60,13000,105300.0,8.1,0.13,0,2504.64,1,108.25,211
0,0,35,0,0,0,30,65379,895038.51,13.69,0.46,0,0.0,0,1254.84,178
0,0,28,0,0,0,240,580,7250.0,12.5,0.05,0,2057.2,1,10.16,20
0,0,31,1,0,0,60,17,98.29,5.78,0.1,1,0.0,0,0.12,121
0,0,31,1,0,0,60,3,38.47,12.82,0.21,1,0.0,0,0.04,243
0,0,17,1,0,0,100,7500,600000.0,80.0,0.8,0,17974.69,1,1176.0,88
0,0,28,0,0,0,30,1092,2446.08,2.24,0.07,0,805.58,1,4.04,181
0,0,39,1,0,0,30,11811,69684.9,5.9,0.2,0,5904.94,1,86.2,201
0,0,31,1,0,0,30,7,153.07,21.87,0.73,1,0.0,0,0.19,412
0,0,38,1,0,0,30,672,9179.52,13.66,0.46,1,3426.68,1,14.69,-254
0,0,26,0,0,0,60,253,442.75,1.75,0.03,0,460.0,1,0.71,-696
0,0,16,1,0,0,100,27,3375.0,125.0,1.25,0,0.0,1,5.57,118
0,0,38,1,0,0,200,1000,1450.0,1.45,0.01,1,3426.68,1,47.04,-810
0,0,39,0,0,0,60,70647,156836.34,2.22,0.04,0,14050.13,0,219.88,139
0,0,25,1,0,0,100,100,7770.0,77.7,0.78,0,677.37,1,12.82,55
0,0,32,0,0,0,240,2125,3463.75,1.63,0.01,0,9664.79,1,3.56,169
0,0,8,0,0,0,60,7480,60662.8,8.11,0.14,0,12197.44,1,62.36,194
0,0,6,1,0,0,30,1249,34472.4,27.6,0.92,0,1682.15,1,42.64,73
0,0,35,0,0,0,60,6722,63859.0,9.5,0.16,0,1108.08,1,102.17,-336
0,0,9,0,0,0,100,2152,10760.0,5.0,0.05,1,3426.68,1,21.09,137
0,0,31,1,0,0,300,540,23535.6,43.58,0.15,0,0.0,0,46.13,97
0,0,26,0,0,0,30,60756,640368.24,10.54,0.35,0,12601.07,0,1056.61,155
0,0,38,1,0,0,30,30704,137860.96,4.49,0.15,1,3426.68,1,193.28,174
0,0,31,1,0,0,60,356876,867208.68,2.43,0.04,0,20258.29,0,1430.89,238
